"",0.300
247.7083,4.2539E+002
247.7500,4.0391E+002
247.7917,4.0918E+002
247.8333,3.9729E+002
247.8750,3.9126E+002
247.9167,3.8800E+002
247.9583,3.8027E+002
248.0000,3.7427E+002
248.0417,3.7083E+002
248.0833,3.6895E+002
248.1250,3.6686E+002
248.1667,3.6644E+002
248.2083,3.6559E+002
248.2500,3.6767E+002
248.2917,3.7280E+002
248.3333,3.7865E+002
248.3750,3.8752E+002
248.4167,4.0097E+002
248.4583,4.0311E+002
248.5000,2.9119E+002
248.5417,4.3766E+002
248.5833,4.2561E+002
248.6250,4.2243E+002
248.6667,4.1334E+002
248.7083,3.6580E+002
248.7500,3.5973E+002
248.7917,4.0126E+002
248.8333,3.8713E+002
248.8750,3.7969E+002
248.9167,3.7877E+002
248.9583,3.7806E+002
249.0000,3.7749E+002
249.0417,3.7605E+002
249.0833,3.7432E+002
249.1250,3.7314E+002
249.1667,3.6619E+002
249.2083,3.6287E+002
249.2500,3.5890E+002
249.2917,3.5553E+002
249.3333,3.5985E+002
249.3750,3.7259E+002
249.4167,3.8042E+002
249.4583,2.4086E+002
249.5000,3.9711E+002
249.5417,3.9319E+002
249.5833,4.0183E+002
249.6250,3.9761E+002
249.6667,4.0112E+002
249.7083,3.7091E+002
249.7500,3.8779E+002
249.7917,3.8082E+002
249.8333,3.6397E+002
249.8750,3.5573E+002
249.9167,3.4980E+002
249.9583,3.4566E+002
250.0000,3.4201E+002
250.0417,3.4070E+002
250.0833,3.3908E+002
250.1250,3.3535E+002
250.1667,3.3350E+002
250.2083,3.3284E+002
250.2500,3.3302E+002
250.2917,3.3037E+002
250.3333,3.3309E+002
250.3750,3.3928E+002
250.4167,3.3476E+002
250.4583,2.3286E+002
250.5000,2.4457E+002
250.5417,3.9761E+002
250.5833,2.5319E+002
250.6250,3.3815E+002
250.6667,2.2154E+002
250.7083,4.0612E+002
250.7500,3.8240E+002
250.7917,3.7223E+002
250.8333,3.6295E+002
250.8750,3.5478E+002
250.9167,3.4945E+002
250.9583,3.4570E+002
251.0000,3.4160E+002
251.0417,3.3892E+002
251.0833,3.3791E+002
251.1250,3.3642E+002
251.1667,3.3544E+002
251.2083,3.3435E+002
251.2500,3.3336E+002
251.2917,3.3268E+002
251.3333,3.3436E+002
251.3750,3.3947E+002
251.4167,3.2316E+002
251.4583,2.5061E+002
251.5000,2.5924E+002
251.5417,2.5012E+002
251.5833,2.4786E+002
251.6250,2.4375E+002
251.6667,2.3647E+002
251.7083,4.1266E+002
251.7500,3.8669E+002
251.7917,3.8090E+002
251.8333,3.7451E+002
251.8750,3.6766E+002
251.9167,3.6099E+002
251.9583,3.5691E+002
252.0000,3.5334E+002
252.0417,3.5033E+002
252.0833,3.4867E+002
252.1250,3.4654E+002
252.1667,3.4524E+002
252.2083,3.4343E+002
252.2500,3.4153E+002
252.2917,3.4010E+002
252.3333,3.4102E+002
252.3750,3.4587E+002
252.4167,2.8580E+002
252.4583,2.5524E+002
252.5000,2.5915E+002
252.5417,2.5316E+002
252.5833,2.5024E+002
252.6250,2.6110E+002
252.6667,2.4562E+002
252.7083,4.3406E+002
252.7500,4.2695E+002
252.7917,4.1496E+002
252.8333,3.9090E+002
252.8750,3.8015E+002
252.9167,3.7758E+002
252.9583,3.7418E+002
253.0000,3.7247E+002
253.0417,3.7202E+002
253.0833,3.7588E+002
253.1250,3.7743E+002
253.1667,3.7662E+002
253.2083,3.7552E+002
253.2500,3.7188E+002
253.2917,3.7170E+002
253.3333,3.8767E+002
253.3750,3.9705E+002
253.4167,3.9778E+002
253.4583,4.0057E+002
253.5000,4.0123E+002
253.5417,3.9645E+002
253.5833,3.9557E+002
253.6250,4.0191E+002
253.6667,4.0942E+002
253.7083,4.0022E+002
253.7500,4.0296E+002
253.7917,3.8734E+002
253.8333,3.7685E+002
253.8750,3.7805E+002
253.9167,3.7717E+002
253.9583,3.7835E+002
254.0000,3.7899E+002
254.0417,3.8000E+002
254.0833,3.7843E+002
254.1250,3.7848E+002
254.1667,3.7711E+002
254.2083,3.7571E+002
254.2500,3.7492E+002
254.2917,3.7002E+002
254.3333,3.6948E+002
254.3750,3.7687E+002
254.4167,2.8473E+002
254.4583,3.6874E+002
254.5000,2.7291E+002
254.5417,2.4821E+002
254.5833,2.6539E+002
254.6250,2.6822E+002
254.6667,3.7693E+002
254.7083,4.1381E+002
254.7500,4.0614E+002
254.7917,3.9240E+002
254.8333,3.8438E+002
254.8750,3.7627E+002
254.9167,3.7163E+002
254.9583,3.6723E+002
255.0000,3.6400E+002
255.0417,3.6136E+002
255.0833,3.5925E+002
255.1250,3.5819E+002
255.1667,3.5789E+002
255.2083,3.5597E+002
255.2500,3.5490E+002
255.2917,3.5277E+002
255.3333,3.5481E+002
255.3750,3.6316E+002
255.4167,3.2163E+002
255.4583,2.9336E+002
255.5000,2.9470E+002
255.5417,2.8592E+002
255.5833,2.9886E+002
255.6250,2.8969E+002
255.6667,2.8867E+002
255.7083,4.2523E+002
255.7500,4.0629E+002
255.7917,3.9790E+002
255.8333,3.8789E+002
255.8750,3.7979E+002
255.9167,3.7196E+002
255.9583,3.6985E+002
256.0000,3.6619E+002
256.0417,3.6374E+002
256.0833,3.6104E+002
256.1250,3.5996E+002
256.1667,3.5848E+002
256.2083,3.5680E+002
256.2500,3.5362E+002
256.2917,3.5437E+002
256.3333,3.5575E+002
256.3750,3.5998E+002
256.4167,2.9442E+002
256.4583,2.6805E+002
256.5000,2.7263E+002
256.5417,2.6920E+002
256.5833,2.6728E+002
256.6250,2.5415E+002
256.6667,2.5821E+002
256.7083,4.3066E+002
256.7500,4.1001E+002
256.7917,4.0021E+002
256.8333,3.8650E+002
256.8750,3.7743E+002
256.9167,3.7446E+002
256.9583,3.7088E+002
257.0000,3.6814E+002
257.0417,3.6559E+002
257.0833,3.6480E+002
257.1250,3.6260E+002
257.1667,3.6054E+002
257.2083,3.5774E+002
257.2500,3.5591E+002
257.2917,3.5436E+002
257.3333,3.5573E+002
257.3750,3.6200E+002
257.4167,3.0842E+002
257.4583,2.8877E+002
257.5000,2.8692E+002
257.5417,2.7914E+002
257.5833,2.5966E+002
257.6250,2.7256E+002
257.6667,2.5161E+002
257.7083,4.2836E+002
257.7500,4.1060E+002
257.7917,3.9968E+002
257.8333,3.9059E+002
257.8750,3.8472E+002
257.9167,3.8162E+002
257.9583,3.7799E+002
258.0000,3.7539E+002
258.0417,3.7378E+002
258.0833,3.7159E+002
258.1250,3.6819E+002
258.1667,3.6587E+002
258.2083,3.6379E+002
258.2500,3.6076E+002
258.2917,3.5878E+002
258.3333,3.6246E+002
258.3750,3.6769E+002
258.4167,3.2029E+002
258.4583,2.6799E+002
258.5000,2.8131E+002
258.5417,2.7526E+002
258.5833,2.7043E+002
258.6250,2.6684E+002
258.6667,2.6679E+002
258.7083,4.3553E+002
258.7500,4.1947E+002
258.7917,4.0923E+002
258.8333,4.0046E+002
258.8750,3.9492E+002
258.9167,3.9100E+002
258.9583,3.8757E+002
259.0000,3.8578E+002
259.0417,3.8307E+002
259.0833,3.8084E+002
259.1250,3.7885E+002
259.1667,3.7644E+002
259.2083,3.7524E+002
259.2500,3.7393E+002
259.2917,3.7140E+002
259.3333,3.7460E+002
259.3750,3.8040E+002
259.4167,3.9443E+002
259.4583,2.7737E+002
259.5000,2.6385E+002
259.5417,2.6285E+002
259.5833,3.0070E+002
259.6250,3.8313E+002
259.6667,4.2866E+002
259.7083,4.2262E+002
259.7500,3.6735E+002
259.7917,4.3870E+002
259.8333,4.0693E+002
259.8750,3.9932E+002
259.9167,3.9263E+002
259.9583,4.2084E+002
260.0000,4.1785E+002
260.0417,3.9045E+002
260.0833,4.0199E+002
260.1250,3.9068E+002
260.1667,3.8194E+002
260.2083,3.7623E+002
260.2500,3.7594E+002
260.2917,3.8635E+002
260.3333,3.8354E+002
260.3750,3.8727E+002
260.4167,3.9298E+002
260.4583,4.0133E+002
260.5000,3.9271E+002
260.5417,3.6842E+002
260.5833,3.3998E+002
260.6250,3.9725E+002
260.6667,2.7200E+002
260.7083,4.0958E+002
260.7500,4.0966E+002
260.7917,3.9627E+002
260.8333,3.7888E+002
260.8750,3.7150E+002
260.9167,3.6720E+002
260.9583,3.6309E+002
261.0000,3.8440E+002
261.0417,3.8260E+002
261.0833,3.6142E+002
261.1250,3.5873E+002
261.1667,3.5500E+002
261.2083,3.5763E+002
261.2500,3.5700E+002
261.2917,3.5072E+002
261.3333,3.5306E+002
261.3750,3.6646E+002
261.4167,3.8653E+002
261.4583,2.7150E+002
261.5000,2.5810E+002
261.5417,2.5059E+002
261.5833,2.4766E+002
261.6250,2.4796E+002
261.6667,2.6359E+002
261.7083,4.2026E+002
261.7500,4.1273E+002
261.7917,4.0553E+002
261.8333,3.8539E+002
261.8750,3.8389E+002
261.9167,3.9414E+002
261.9583,3.8805E+002
262.0000,3.8163E+002
262.0417,3.7100E+002
262.0833,3.7114E+002
262.1250,3.6297E+002
262.1667,3.5726E+002
262.2083,3.5226E+002
262.2500,3.4753E+002
262.2917,3.4305E+002
262.3333,3.4307E+002
262.3750,3.4699E+002
262.4167,3.6094E+002
262.4583,2.6198E+002
262.5000,2.4912E+002
262.5417,2.4830E+002
262.5833,2.4144E+002
262.6250,2.6026E+002
262.6667,2.6944E+002
262.7083,4.0931E+002
262.7500,3.9434E+002
262.7917,3.8517E+002
262.8333,3.7207E+002
262.8750,3.6613E+002
262.9167,3.6193E+002
262.9583,3.6033E+002
263.0000,3.5547E+002
263.0417,3.5135E+002
263.0833,3.4942E+002
263.1250,3.4609E+002
263.1667,3.4633E+002
263.2083,3.4400E+002
263.2500,3.4301E+002
263.2917,3.4443E+002
263.3333,3.4642E+002
263.3750,3.5324E+002
263.4167,3.8065E+002
263.4583,2.5224E+002
263.5000,2.5386E+002
263.5417,2.5737E+002
263.5833,2.6558E+002
263.6250,2.4690E+002
263.6667,2.5276E+002
263.7083,4.1221E+002
263.7500,3.9520E+002
263.7917,3.8043E+002
263.8333,3.7383E+002
263.8750,3.6484E+002
263.9167,3.6060E+002
263.9583,3.5723E+002
264.0000,3.5415E+002
264.0417,3.5235E+002
264.0833,3.4997E+002
264.1250,3.4832E+002
264.1667,3.4460E+002
264.2083,3.4284E+002
264.2500,3.4359E+002
264.2917,3.4167E+002
264.3333,3.4229E+002
264.3750,3.4657E+002
264.4167,3.6114E+002
264.4583,2.6391E+002
264.5000,2.5828E+002
264.5417,2.5784E+002
264.5833,2.4751E+002
264.6250,2.4570E+002
264.6667,2.8013E+002
264.7083,4.0363E+002
264.7500,3.8984E+002
264.7917,3.8383E+002
264.8333,3.7378E+002
264.8750,3.6776E+002
264.9167,3.6372E+002
264.9583,3.6132E+002
265.0000,3.5917E+002
265.0417,3.5624E+002
265.0833,3.5526E+002
265.1250,3.5370E+002
265.1667,3.5273E+002
265.2083,3.5120E+002
265.2500,3.4970E+002
265.2917,3.4849E+002
265.3333,3.5001E+002
265.3750,3.5540E+002
265.4167,3.6734E+002
265.4583,2.7373E+002
265.5000,2.7745E+002
265.5417,2.6834E+002
265.5833,2.8282E+002
265.6250,3.7165E+002
265.6667,3.1958E+002
265.7083,4.1911E+002
265.7500,4.0401E+002
265.7917,3.9044E+002
265.8333,3.8222E+002
265.8750,3.8245E+002
265.9167,3.8310E+002
265.9583,3.7602E+002
266.0000,3.7333E+002
266.0417,3.7546E+002
266.0833,3.7019E+002
266.1250,3.7114E+002
266.1667,3.7130E+002
266.2083,3.7123E+002
266.2500,3.7129E+002
266.2917,3.7211E+002
266.3333,3.7070E+002
266.3750,3.7731E+002
266.4167,3.8885E+002
266.4583,3.8162E+002
266.5000,4.0156E+002
266.5417,2.3425E+002
266.5833,2.6486E+002
266.6250,2.9542E+002
266.6667,4.0832E+002
266.7083,4.1874E+002
266.7500,3.7033E+002
266.7917,3.9012E+002
266.8333,3.7404E+002
266.8750,3.6891E+002
266.9167,3.6496E+002
266.9583,3.6361E+002
267.0000,3.6309E+002
267.0417,3.6291E+002
267.0833,3.6232E+002
267.1250,3.6476E+002
267.1667,3.6772E+002
267.2083,3.7501E+002
267.2500,3.7844E+002
267.2917,3.7458E+002
267.3333,3.6929E+002
267.3750,3.6735E+002
267.4167,3.7309E+002
267.4583,3.8561E+002
267.5000,3.8874E+002
267.5417,3.8983E+002
267.5833,3.8272E+002
267.6250,3.6036E+002
267.6667,3.9312E+002
267.7083,3.8032E+002
267.7500,3.8773E+002
267.7917,3.7900E+002
267.8333,3.7746E+002
267.8750,3.7411E+002
267.9167,3.7095E+002
267.9583,3.6928E+002
268.0000,3.6789E+002
268.0417,3.6910E+002
268.0833,3.6967E+002
268.1250,3.7117E+002
268.1667,3.5682E+002
268.2083,3.5471E+002
268.2500,3.5629E+002
268.2917,3.5529E+002
268.3333,3.5019E+002
268.3750,3.5601E+002
268.4167,3.5808E+002
268.4583,3.5892E+002
268.5000,3.6396E+002
268.5417,3.6766E+002
268.5833,3.6296E+002
268.6250,3.7058E+002
268.6667,3.3582E+002
268.7083,3.4387E+002
268.7500,2.9298E+002
268.7917,3.5437E+002
268.8333,3.5128E+002
268.8750,3.5034E+002
268.9167,3.4974E+002
268.9583,3.4929E+002
269.0000,3.4913E+002
269.0417,3.4836E+002
269.0833,3.4724E+002
269.1250,3.4622E+002
269.1667,3.4490E+002
269.2083,3.4043E+002
269.2500,3.4663E+002
269.2917,3.4246E+002
269.3333,3.4185E+002
269.3750,3.4287E+002
269.4167,3.4429E+002
269.4583,3.4737E+002
269.5000,3.4919E+002
269.5417,3.4907E+002
269.5833,3.5171E+002
269.6250,3.5168E+002
269.6667,3.5659E+002
269.7083,3.5628E+002
269.7500,3.5423E+002
269.7917,3.5139E+002
269.8333,3.5038E+002
269.8750,3.4973E+002
269.9167,3.4922E+002
269.9583,3.4884E+002
270.0000,3.4861E+002
270.0417,3.4845E+002
270.0833,3.4828E+002
270.1250,3.4710E+002
270.1667,3.4692E+002
270.2083,3.4684E+002
270.2500,3.4583E+002
270.2917,3.4554E+002
270.3333,3.4664E+002
270.3750,3.4738E+002
270.4167,3.4973E+002
270.4583,3.5227E+002
270.5000,3.5228E+002
270.5417,3.5827E+002
270.5833,3.5997E+002
270.6250,3.6074E+002
270.6667,3.4820E+002
270.7083,3.5640E+002
270.7500,3.6092E+002
270.7917,3.5204E+002
270.8333,3.5127E+002
270.8750,3.5016E+002
270.9167,3.4656E+002
270.9583,3.3789E+002
271.0000,3.3171E+002
271.0417,3.2787E+002
271.0833,3.2473E+002
271.1250,3.2238E+002
271.1667,3.2149E+002
271.2083,3.2228E+002
271.2500,3.2178E+002
271.2917,3.2032E+002
271.3333,3.1798E+002
271.3750,3.1995E+002
271.4167,3.2829E+002
271.4583,3.1200E+002
271.5000,2.1317E+002
271.5417,2.0880E+002
271.5833,2.3963E+002
271.6250,3.8285E+002
271.6667,3.7913E+002
271.7083,3.7812E+002
271.7500,3.6942E+002
271.7917,3.6556E+002
271.8333,3.5847E+002
271.8750,3.5490E+002
271.9167,3.5280E+002
271.9583,3.4961E+002
272.0000,3.5309E+002
272.0417,3.5405E+002
272.0833,3.5526E+002
272.1250,3.5607E+002
272.1667,3.5723E+002
272.2083,3.5798E+002
272.2500,3.5891E+002
272.2917,3.5945E+002
272.3333,3.6007E+002
272.3750,3.6235E+002
272.4167,3.6893E+002
272.4583,3.6824E+002
272.5000,3.6935E+002
272.5417,3.6915E+002
272.5833,3.7013E+002
272.6250,3.6897E+002
272.6667,3.7057E+002
272.7083,3.7193E+002
272.7500,3.6946E+002
272.7917,3.6636E+002
272.8333,3.6438E+002
272.8750,3.6279E+002
272.9167,3.5939E+002
272.9583,3.5940E+002
273.0000,3.6060E+002
273.0417,3.5984E+002
273.0833,3.5614E+002
273.1250,3.5862E+002
273.1667,3.6101E+002
273.2083,3.6182E+002
273.2500,3.6283E+002
273.2917,3.6347E+002
273.3333,3.6447E+002
273.3750,3.6846E+002
273.4167,3.7165E+002
273.4583,3.4745E+002
273.5000,2.5315E+002
273.5417,2.7222E+002
273.5833,2.7619E+002
273.6250,2.4982E+002
273.6667,3.9494E+002
273.7083,3.8010E+002
273.7500,3.7032E+002
273.7917,3.6365E+002
273.8333,3.5816E+002
273.8750,3.5302E+002
273.9167,3.5063E+002
273.9583,3.4558E+002
274.0000,3.4255E+002
274.0417,3.4120E+002
274.0833,3.3972E+002
274.1250,3.3973E+002
274.1667,3.3799E+002
274.2083,3.3699E+002
274.2500,3.3674E+002
274.2917,3.3647E+002
274.3333,3.3869E+002
274.3750,3.4877E+002
274.4167,3.5554E+002
274.4583,3.6096E+002
274.5000,3.7063E+002
274.5417,3.7789E+002
274.5833,3.7492E+002
274.6250,3.8472E+002
274.6667,3.7718E+002
274.7083,3.7641E+002
274.7500,3.7450E+002
274.7917,3.6995E+002
274.8333,3.6438E+002
274.8750,3.5867E+002
274.9167,3.5044E+002
274.9583,3.4397E+002
275.0000,3.3833E+002
275.0417,3.3193E+002
275.0833,3.2786E+002
275.1250,3.2375E+002
275.1667,3.2010E+002
275.2083,3.2231E+002
275.2500,3.2152E+002
275.2917,3.2073E+002
275.3333,3.1996E+002
275.3750,3.5574E+002
275.4167,3.6664E+002
275.4583,3.7092E+002
275.5000,3.4636E+002
275.5417,3.8647E+002
275.5833,3.1663E+002
275.6250,3.9403E+002
275.6667,3.9025E+002
275.7083,3.8812E+002
275.7500,3.2959E+002
275.7917,3.8285E+002
275.8333,3.7573E+002
275.8750,3.7436E+002
275.9167,3.6913E+002
275.9583,3.6900E+002
276.0000,3.6635E+002
276.0417,3.6291E+002
276.0833,3.5949E+002
276.1250,3.5936E+002
276.1667,3.5963E+002
276.2083,3.6474E+002
276.2500,3.6843E+002
276.2917,3.6626E+002
276.3333,3.6649E+002
276.3750,3.6424E+002
276.4167,3.6085E+002
276.4583,3.5768E+002
276.5000,3.5650E+002
276.5417,3.2019E+002
276.5833,2.1829E+002
276.6250,2.3552E+002
276.6667,3.6325E+002
276.7083,3.6052E+002
276.7500,3.5211E+002
276.7917,3.4524E+002
276.8333,3.3987E+002
276.8750,3.3551E+002
276.9167,3.3348E+002
276.9583,3.3667E+002
277.0000,3.4155E+002
277.0417,3.4648E+002
277.0833,3.5639E+002
277.1250,3.5475E+002
277.1667,3.5656E+002
277.2083,3.5454E+002
277.2500,3.5354E+002
277.2917,3.5290E+002
277.3333,3.5305E+002
277.3750,3.5343E+002
277.4167,3.5599E+002
277.4583,3.6244E+002
277.5000,3.3952E+002
277.5417,3.4906E+002
277.5833,2.6261E+002
277.6250,3.8166E+002
277.6667,3.6535E+002
277.7083,3.7476E+002
277.7500,3.6190E+002
277.7917,3.5938E+002
277.8333,3.5764E+002
277.8750,3.4710E+002
277.9167,3.4101E+002
277.9583,3.4081E+002
278.0000,3.4254E+002
278.0417,3.4238E+002
278.0833,3.4273E+002
278.1250,3.4214E+002
278.1667,3.4263E+002
278.2083,3.3545E+002
278.2500,3.3312E+002
278.2917,3.3098E+002
278.3333,3.3240E+002
278.3750,3.3860E+002
278.4167,3.4905E+002
278.4583,3.5624E+002
278.5000,3.6584E+002
278.5417,3.3459E+002
278.5833,3.6227E+002
278.6250,3.6365E+002
278.6667,3.5979E+002
278.7083,3.5810E+002
278.7500,3.5748E+002
278.7917,3.5668E+002
278.8333,3.5703E+002
278.8750,3.5722E+002
278.9167,3.5753E+002
278.9583,3.5880E+002
279.0000,3.5760E+002
279.0417,3.5709E+002
279.0833,3.6028E+002
279.1250,3.6244E+002
279.1667,3.6237E+002
279.2083,3.5840E+002
279.2500,3.5776E+002
279.2917,3.5763E+002
279.3333,3.5684E+002
279.3750,3.5505E+002
279.4167,3.5660E+002
279.4583,3.5904E+002
279.5000,3.6020E+002
279.5417,3.6084E+002
279.5833,3.6404E+002
279.6250,3.6939E+002
279.6667,3.7138E+002
279.7083,3.6866E+002
279.7500,3.6597E+002
279.7917,3.6192E+002
279.8333,3.5518E+002
279.8750,3.5607E+002
279.9167,3.5952E+002
279.9583,3.6206E+002
280.0000,3.6278E+002
280.0417,3.6022E+002
280.0833,3.5906E+002
280.1250,3.6048E+002
280.1667,3.6001E+002
280.2083,3.5919E+002
280.2500,3.5806E+002
280.2917,3.5701E+002
280.3333,3.5737E+002
280.3750,3.5867E+002
280.4167,3.5963E+002
280.4583,3.6276E+002
280.5000,2.2620E+002
280.5417,3.7257E+002
280.5833,3.7327E+002
280.6250,3.5499E+002
280.6667,3.7785E+002
280.7083,2.7170E+002
280.7500,3.6355E+002
280.7917,3.6122E+002
280.8333,3.5493E+002
280.8750,3.5073E+002
280.9167,3.5493E+002
280.9583,3.4775E+002
281.0000,3.4445E+002
281.0417,3.4315E+002
281.0833,3.4789E+002
281.1250,3.5214E+002
281.1667,3.5529E+002
281.2083,3.5731E+002
281.2500,3.5928E+002
281.2917,3.5966E+002
281.3333,3.5994E+002
281.3750,3.6180E+002
281.4167,3.6506E+002
281.4583,3.6610E+002
281.5000,3.6736E+002
281.5417,3.6986E+002
281.5833,3.7189E+002
281.6250,3.7372E+002
281.6667,3.7600E+002
281.7083,3.5495E+002
281.7500,3.7828E+002
281.7917,3.7482E+002
281.8333,3.7840E+002
281.8750,3.7872E+002
281.9167,3.7258E+002
281.9583,3.7394E+002
282.0000,3.7624E+002
282.0417,3.7123E+002
282.0833,3.6993E+002
282.1250,3.6971E+002
282.1667,3.6952E+002
282.2083,3.6993E+002
282.2500,3.6913E+002
282.2917,3.6751E+002
282.3333,3.6735E+002
282.3750,3.7112E+002
282.4167,3.7802E+002
282.4583,3.8150E+002
282.5000,3.8491E+002
282.5417,3.8687E+002
282.5833,3.8846E+002
282.6250,3.8169E+002
282.6667,3.7972E+002
282.7083,3.7698E+002
282.7500,3.7463E+002
282.7917,3.7355E+002
282.8333,3.7361E+002
282.8750,3.7479E+002
282.9167,3.7386E+002
282.9583,3.7213E+002
283.0000,3.6339E+002
283.0417,3.5799E+002
283.0833,3.5131E+002
283.1250,3.4564E+002
283.1667,3.4278E+002
283.2083,3.4317E+002
283.2500,3.4111E+002
283.2917,3.4345E+002
283.3333,3.4625E+002
283.3750,3.5045E+002
283.4167,3.5735E+002
283.4583,3.5965E+002
283.5000,3.6122E+002
283.5417,2.1957E+002
283.5833,3.0183E+002
283.6250,2.5706E+002
283.6667,3.5929E+002
283.7083,3.4689E+002
283.7500,3.4147E+002
283.7917,3.3553E+002
283.8333,3.2995E+002
283.8750,3.2633E+002
283.9167,3.2585E+002
283.9583,3.2359E+002
284.0000,3.2159E+002
284.0417,3.2179E+002
284.0833,3.1744E+002
284.1250,3.1627E+002
284.1667,3.1588E+002
284.2083,3.1389E+002
284.2500,3.2124E+002
284.2917,3.2486E+002
284.3333,3.2793E+002
284.3750,3.3166E+002
284.4167,3.2160E+002
284.4583,3.1891E+002
284.5000,3.5843E+002
284.5417,2.4533E+002
284.5833,3.0654E+002
284.6250,2.2820E+002
284.6667,3.4628E+002
284.7083,3.4519E+002
284.7500,3.3753E+002
284.7917,3.3108E+002
284.8333,3.2928E+002
284.8750,3.2882E+002
284.9167,3.2272E+002
284.9583,3.2408E+002
285.0000,3.2357E+002
285.0417,3.2723E+002
285.0833,3.2908E+002
285.1250,3.2998E+002
285.1667,3.3087E+002
285.2083,3.3214E+002
285.2500,3.3227E+002
285.2917,3.3016E+002
285.3333,3.3210E+002
285.3750,3.3607E+002
285.4167,3.4652E+002
285.4583,3.5359E+002
285.5000,3.5509E+002
285.5417,3.5759E+002
285.5833,3.3196E+002
285.6250,3.6439E+002
285.6667,3.4821E+002
285.7083,3.5078E+002
285.7500,3.5561E+002
285.7917,3.4439E+002
285.8333,3.4348E+002
285.8750,3.4249E+002
285.9167,3.4131E+002
285.9583,3.4001E+002
286.0000,3.4055E+002
286.0417,3.4069E+002
286.0833,3.3810E+002
286.1250,3.3504E+002
286.1667,3.3458E+002
286.2083,3.3439E+002
286.2500,3.3343E+002
286.2917,3.3204E+002
286.3333,3.3018E+002
286.3750,3.3160E+002
286.4167,3.3566E+002
286.4583,3.3861E+002
286.5000,3.0205E+002
286.5417,1.9447E+002
286.5833,2.8076E+002
286.6250,2.9322E+002
286.6667,3.4090E+002
286.7083,3.5389E+002
286.7500,3.4605E+002
286.7917,3.3805E+002
286.8333,3.3158E+002
286.8750,3.2911E+002
286.9167,3.2635E+002
286.9583,3.2271E+002
287.0000,3.1988E+002
287.0417,3.1745E+002
287.0833,3.1508E+002
287.1250,3.1326E+002
287.1667,3.1208E+002
287.2083,3.1007E+002
287.2500,3.1134E+002
287.2917,3.1329E+002
287.3333,3.1559E+002
287.3750,3.2309E+002
287.4167,3.3435E+002
287.4583,3.4629E+002
287.5000,3.4771E+002
287.5417,3.3913E+002
287.5833,3.5985E+002
287.6250,3.6191E+002
287.6667,3.5938E+002
287.7083,3.4763E+002
287.7500,3.4492E+002
287.7917,3.4151E+002
287.8333,3.4083E+002
287.8750,3.4115E+002
287.9167,3.4087E+002
287.9583,3.4051E+002
288.0000,3.4065E+002
288.0417,3.3972E+002
288.0833,3.3942E+002
288.1250,3.3939E+002
288.1667,3.3927E+002
288.2083,3.3917E+002
288.2500,3.3956E+002
288.2917,3.3973E+002
288.3333,3.3994E+002
288.3750,3.4164E+002
288.4167,3.4466E+002
288.4583,3.4690E+002
288.5000,3.4700E+002
288.5417,3.4796E+002
288.5833,3.4744E+002
288.6250,3.4765E+002
288.6667,3.4850E+002
288.7083,3.4913E+002
288.7500,3.4856E+002
288.7917,3.4756E+002
288.8333,3.4746E+002
288.8750,3.4787E+002
288.9167,3.4765E+002
288.9583,3.4747E+002
289.0000,3.4741E+002
289.0417,3.4729E+002
289.0833,3.4775E+002
289.1250,3.4723E+002
289.1667,3.4705E+002
289.2083,3.4681E+002
289.2500,3.4654E+002
289.2917,3.4629E+002
289.3333,3.4569E+002
289.3750,3.4672E+002
289.4167,3.4902E+002
289.4583,3.4956E+002
289.5000,3.5063E+002
289.5417,3.5190E+002
289.5833,3.5350E+002
289.6250,3.5409E+002
289.6667,3.5687E+002
289.7083,3.5631E+002
289.7500,3.5201E+002
289.7917,3.4876E+002
289.8333,3.4710E+002
289.8750,3.4282E+002
289.9167,3.3905E+002
289.9583,3.3816E+002
290.0000,3.3638E+002
290.0417,3.3332E+002
290.0833,3.2798E+002
290.1250,3.2534E+002
290.1667,3.2085E+002
290.2083,3.1726E+002
290.2500,3.1638E+002
290.2917,3.1607E+002
290.3333,3.1804E+002
290.3750,3.2565E+002
290.4167,3.3490E+002
290.4583,3.4255E+002
290.5000,3.4780E+002
290.5417,3.4986E+002
290.5833,3.5047E+002
290.6250,3.5228E+002
290.6667,3.3972E+002
290.7083,3.4919E+002
290.7500,3.4129E+002
290.7917,3.4158E+002
290.8333,3.3981E+002
290.8750,3.4011E+002
290.9167,3.3967E+002
290.9583,3.3882E+002
291.0000,3.3849E+002
291.0417,3.3803E+002
291.0833,3.3829E+002
291.1250,3.3790E+002
291.1667,3.3193E+002
291.2083,3.2491E+002
291.2500,3.1917E+002
291.2917,3.1616E+002
291.3333,3.1359E+002
291.3750,3.1518E+002
291.4167,3.1911E+002
291.4583,3.3436E+002
291.5000,2.8734E+002
291.5417,3.5482E+002
291.5833,2.9321E+002
291.6250,3.2521E+002
291.6667,3.4589E+002
291.7083,3.5834E+002
291.7500,3.5063E+002
291.7917,3.4377E+002
291.8333,3.4148E+002
291.8750,3.4037E+002
291.9167,3.3920E+002
291.9583,3.3838E+002
292.0000,3.3813E+002
292.0417,3.3772E+002
292.0833,3.3750E+002
292.1250,3.3752E+002
292.1667,3.3686E+002
292.2083,3.3651E+002
292.2500,3.3595E+002
292.2917,3.3563E+002
292.3333,3.3514E+002
292.3750,3.3854E+002
292.4167,3.4495E+002
292.4583,3.5487E+002
292.5000,2.4259E+002
