Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
    41239   286.382       5.90058       5.90058       5.90058      0.585047      0.206351E-01   0.00000       35.3310       93.3531      -58.8561       194.923       0.00000      -340.369      0.227700      0.500000       3.50068       37.3783      -9.81912       0.00000       0.00000       0.00000       0.00000    
    41240   286.389       5.95336       5.95336       5.95336      0.706315      0.249098E-01   0.00000       30.1380       88.2098      -57.2588       199.288       0.00000      -340.627      0.227700      0.500000       3.50114       37.3629      -9.79657       0.00000       0.00000       0.00000       0.00000    
    41241   286.396       6.00342       6.00342       6.00342      0.737842      0.260192E-01   0.00000       29.9947       85.8877      -57.7844       183.024       0.00000      -340.871      0.227700      0.500000       3.50156       37.3489      -9.77542       0.00000       0.00000       0.00000       0.00000    
    41242   286.403       6.05134       6.05134       6.05134      0.844159      0.297657E-01   0.00000       26.5889       78.5086      -52.5964       171.298       0.00000      -341.105      0.227700      0.500000       3.50197       37.3351      -9.75504       0.00000       0.00000       0.00000       0.00000    
    41243   286.410       6.09564       6.09564       6.09564      0.851792      0.300323E-01   0.00000       12.6072       68.4773      -45.7181       222.154       0.00000      -341.322      0.227700      0.500000       3.50235       37.3225      -9.73623       0.00000       0.00000       0.00000       0.00000    
    41244   286.417       6.13753       6.13753       6.13753      0.527057      0.185813E-01   0.00000       30.7525       77.6919      -45.7243       199.162       0.00000      -341.526      0.227700      0.500000       3.50263       37.3131      -9.71945       0.00000       0.00000       0.00000       0.00000    
    41245   286.424       6.18791       6.18791       6.18791      0.654635      0.230769E-01   0.00000       29.0749       72.6796      -41.4176       192.462       0.00000      -341.773      0.227700      0.500000       3.50306       37.2989      -9.69815       0.00000       0.00000       0.00000       0.00000    
    41246   286.431       6.23639       6.23639       6.23639      0.675951      0.238261E-01   0.00000       20.3678       64.4420      -30.6760       286.422       0.00000      -342.010      0.227700      0.500000       3.50347       37.2853      -9.67768       0.00000       0.00000       0.00000       0.00000    
    41247   286.438       6.29118       6.29118       6.29118      0.419890      0.147988E-01   0.00000       24.5856       64.8480      -23.2823       306.667       0.00000      -342.279      0.227700      0.500000       3.50384       37.2730      -9.65574       0.00000       0.00000       0.00000       0.00000    
    41248   286.444       6.35114       6.35114       6.35114      0.506995      0.178668E-01   0.00000       29.3538       63.2108      -23.1741       262.649       0.00000      -342.573      0.227700      0.500000       3.50425       37.2592      -9.63163       0.00000       0.00000       0.00000       0.00000    
    41249   286.451       6.40856       6.40856       6.40856      0.668789      0.235659E-01   0.00000       5.47763       53.7517      -24.3467       331.717       0.00000      -342.854      0.227700      0.500000       3.50468       37.2447      -9.60802       0.00000       0.00000       0.00000       0.00000    
    41250   286.458       6.45965       6.45965       6.45965      0.411589      0.145016E-01   0.00000       21.5875       55.5940      -17.7875       331.617       0.00000      -343.105      0.227700      0.500000       3.50495       37.2359      -9.58865       0.00000       0.00000       0.00000       0.00000    
    41251   286.465       6.52082       6.52082       6.52082      0.544879      0.191956E-01   0.00000       27.7919       56.6849      -16.3922       304.546       0.00000      -343.405      0.227700      0.500000       3.50534       37.2227      -9.56440       0.00000       0.00000       0.00000       0.00000    
    41252   286.472       6.58247       6.58247       6.58247      0.568522      0.200261E-01   0.00000       24.5620       49.7745      -14.2192       280.108       0.00000      -343.708      0.227700      0.500000       3.50578       37.2081      -9.53945       0.00000       0.00000       0.00000       0.00000    
    41253   286.479       6.63901       6.63901       6.63901      0.485868      0.171128E-01   0.00000       22.6977       43.9137      -10.6027       249.356       0.00000      -343.986      0.227700      0.500000       3.50618       37.1947      -9.51658       0.00000       0.00000       0.00000       0.00000    
    41254   286.486       6.69051       6.69051       6.69051      0.487062      0.171532E-01   0.00000       17.9802       38.9679      -8.74141       268.091       0.00000      -344.239      0.227700      0.500000       3.50656       37.1822      -9.49562       0.00000       0.00000       0.00000       0.00000    
    41255   286.493       6.74139       6.74139       6.74139      0.465155      0.163800E-01   0.00000       5.87236       36.8259      -7.81943       341.834       0.00000      -344.490      0.227700      0.500000       3.50690       37.1708      -9.47530       0.00000       0.00000       0.00000       0.00000    
    41256   286.500       6.79391       6.79391       6.79391      0.449978      0.158440E-01   0.00000       13.5725       38.4234      -2.91359       364.359       0.00000      -344.748      0.227700      0.500000       3.50717       37.1618      -9.45543       0.00000       0.00000       0.00000       0.00000    
    41257   286.507       6.85408       6.85408       6.85408      0.409295      0.144099E-01   0.00000       15.2813       36.7328      -2.95387       334.342       0.00000      -345.045      0.227700      0.500000       3.50751       37.1505      -9.43223       0.00000       0.00000       0.00000       0.00000    
    41258   286.514       6.91154       6.91154       6.91154      0.504709      0.177671E-01   0.00000       13.8927       37.4618      -1.18277       363.613       0.00000      -345.328      0.227700      0.500000       3.50785       37.1390      -9.40985       0.00000       0.00000       0.00000       0.00000    
    41259   286.521       6.97178       6.97178       6.97178      0.513479      0.180738E-01  0.667546E-03  -15.7790       37.3697     -0.303376       599.383       0.00000      -345.625      0.227700      0.500000       3.50820       37.1275      -9.38661       0.00000       0.00000       0.00000       0.00000    
    41260   286.528       7.04298       7.04298       7.04298      0.653632      0.230038E-01   0.00000       7.55296       42.4803       1.03603       479.441       0.00000      -345.977      0.227700      0.500000       3.50838       37.1214      -9.36206       0.00000       0.00000       0.00000       0.00000    
    41261   286.535       7.11375       7.11375       7.11375      0.787014      0.276943E-01   0.00000       2.55049       39.7790      -4.04126       454.761       0.00000      -346.327      0.227700      0.500000       3.50872       37.1103      -9.33569       0.00000       0.00000       0.00000       0.00000    
    41262   286.542       7.17828       7.17828       7.17828      0.953547      0.335503E-01  0.702531E-03  -15.9111       33.3311      -9.42334       479.486       0.00000      -346.646      0.227700      0.500000       3.50900       37.1009      -9.31193       0.00000       0.00000       0.00000       0.00000    
    41263   286.549       7.23430       7.23430       7.23430       1.03365      0.363647E-01  0.767294E-03  -19.6453       33.9428      -9.29285       516.070       0.00000      -346.923      0.227700      0.500000       3.50913       37.0964      -9.29271       0.00000       0.00000       0.00000       0.00000    
    41264   286.556       7.29256       7.29256       7.29256      0.735305      0.258658E-01   0.00000       14.0765       35.8385      -8.34122       247.918       0.00000      -347.211      0.227700      0.500000       3.50925       37.0924      -9.27303       0.00000       0.00000       0.00000       0.00000    
    41265   286.562       7.33832       7.33832       7.33832      0.696695      0.245055E-01   0.00000       5.93347       29.8021      -8.82440       217.537       0.00000      -347.438      0.227700      0.500000       3.50956       37.0823      -9.25486       0.00000       0.00000       0.00000       0.00000    
    41266   286.569       7.37515       7.37515       7.37515      0.670169      0.235708E-01  0.264072E-03  -1.73218       24.1924      -9.65830       149.949       0.00000      -347.621      0.227700      0.500000       3.50978       37.0749      -9.24051       0.00000       0.00000       0.00000       0.00000    
    41267   286.576       7.39867       7.39867       7.39867      0.744869      0.261969E-01  0.703186E-03  -12.6075       17.6002      -12.6694       137.746       0.00000      -347.737      0.227700      0.500000       3.50991       37.0705      -9.23146       0.00000       0.00000       0.00000       0.00000    
    41268   286.583       7.41384       7.41384       7.41384      0.760315      0.267394E-01  0.580501E-03  -7.75666       19.7477      -10.3708       170.665       0.00000      -347.812      0.227700      0.500000       3.50995       37.0692      -9.22625       0.00000       0.00000       0.00000       0.00000    
