281.11148	23.528	14.671643	5.1008094	1	2020-07-24 11:40:00
265.2469	23.408	15.203942	4.231982	1	2020-07-24 11:50:00
249.39354	23.36	14.726876	4.3845128	1	2020-07-24 12:00:00
237.37513	23.15	17.125204	0.5428302	1	2020-07-24 12:10:00
267.8372	22.855	18.060369	2.3687136	1	2020-07-24 12:20:00
349.93984	23.27	16.901248	3.2689444	1	2020-07-24 12:30:00
377.66005	23.851	15.329338	3.5844738	1	2020-07-24 12:40:00
418.17886	24.04	16.564091	3.1717434	1	2020-07-24 12:50:00
495.56955	24.671	16.576835	1.64494	0.93995825	2020-07-24 13:00:00
679.4982	25.033	14.057847	5.0484704	0.80882358	2020-07-24 13:10:00
926.9904	25.525	13.147373	8.606027	0.58212906	2020-07-24 13:20:00
1056.4314	25.978	12.69892	9.1099768	0.41851302	2020-07-24 13:30:00
1208.0051	26.869	12.578278	7.3827898	0.25553768	2020-07-24 13:40:00
1185.2957	27.791	12.727619	8.8572542	0.092562333	2020-07-24 13:50:00
1177.4504	27.924	12.389993	8.3084424	0.31634344	2020-07-24 14:00:00
1185.3251	27.72	12.037042	10.114886	0.30477586	2020-07-24 14:10:00
1181.0566	27.966	12.114674	9.9952536	0.31234482	2020-07-24 14:20:00
1166.2248	28.328	12.54125	9.4748544	0.33579233	2020-07-24 14:30:00
1167.7458	28.771	12.762393	6.2612398	0.33073983	2020-07-24 14:40:00
1098.2215	28.717	12.893632	9.8008516	0.44003616	2020-07-24 14:50:00
1136.1528	28.355	12.333961	9.8935664	0.16836625	2020-07-24 15:00:00
1123.5577	28.993	13.013042	6.3748902	0.20020276	2020-07-24 15:10:00
1076.6178	29.151	12.787954	10.303306	0.32290697	2020-07-24 15:20:00
359.98114	28.208	12.115014	7.5697148	1	2020-07-24 15:30:00
721.73171	27.15	12.682998	6.5259256	0.75995362	2020-07-24 15:40:00
735.23049	28.337	12.360406	4.979682	0.74906927	2020-07-24 15:50:00
854.65685	28.052	13.204805	9.2804524	0.46414538	2020-07-24 16:00:00
954.05252	28.23	13.433048	4.7807938	0.24456832	2020-07-24 16:10:00
319.69386	28.16	12.912108	9.1204446	1	2020-07-24 16:20:00
280.7284	26.561	14.610353	1.831865	1	2020-07-24 16:30:00
326.41238	26.428	13.738369	3.536621	1	2020-07-24 16:40:00
464.4578	26.374	13.569244	6.9595916	0.9044976	2020-07-24 16:50:00
356.00728	26.533	14.134849	5.0903416	0.91841899	2020-07-24 17:00:00
239.0688	25.912	13.76002	5.6107408	1	2020-07-24 17:10:00
386.79489	25.207	16.539024	3.7175644	0.87937019	2020-07-24 17:20:00
842.25396	26.93	13.544056	9.4868176	0.72832323	2020-07-24 17:30:00
621.91087	27.624	12.818371	7.3095152	0.57727626	2020-07-24 17:40:00
510.84478	27.69	12.767219	7.5263482	0.7407875	2020-07-24 17:50:00
172.56975	26.771	11.944106	9.779916	1	2020-07-24 18:00:00
96.791333	25.139	13.358268	6.0010402	1	2020-07-24 18:10:00
